,feature_id,feature_name
16221,ENSG00000141977,CIB3
16222,ENSG00000105058,FAM32A
16223,ENSG00000072958,AP1M1
16224,ENSG00000127528,KLF2
16225,ENSG00000127527,EPS15L1
16226,ENSG00000269058,CALR3
16227,ENSG00000105072,C19orf44
16228,ENSG00000085872,CHERP
16229,ENSG00000127526,SLC35E1
16230,ENSG00000105085,MED26
16231,ENSG00000214046,SMIM7
16232,ENSG00000072954,TMEM38A
16233,ENSG00000188039,NWD1
16234,ENSG00000127511,SIN3B
16235,ENSG00000127533,F2RL3
16236,ENSG00000160111,CPAMD8
16237,ENSG00000131351,HAUS8
16238,ENSG00000099331,MYO9B
16239,ENSG00000053501,USE1
16240,ENSG00000099330,OCEL1
16241,ENSG00000160113,NR2F6
16242,ENSG00000130307,USHBP1
16243,ENSG00000105393,BABAM1
16244,ENSG00000160117,ANKLE1
16245,ENSG00000127220,ABHD8
16246,ENSG00000130312,MRPL34
16247,ENSG00000130311,DDA1
16248,ENSG00000074855,ANO8
16249,ENSG00000130299,GTPBP3
16250,ENSG00000130300,PLVAP
16251,ENSG00000269720,CCDC194
16252,ENSG00000130303,BST2
16253,ENSG00000141971,MVB12A
16254,ENSG00000188051,TMEM221
16255,ENSG00000171773,NXNL1
16256,ENSG00000130304,SLC27A1
16257,ENSG00000130313,PGLS
16258,ENSG00000167483,NIBAN3
16259,ENSG00000130309,COLGALT1
16260,ENSG00000130477,UNC13A
16261,ENSG00000130479,MAP1S
16262,ENSG00000130475,FCHO1
16263,ENSG00000179913,B3GNT3
16264,ENSG00000248099,INSL3
16265,ENSG00000105639,JAK3
16266,ENSG00000105640,RPL18A
16267,ENSG00000105641,SLC5A5
16268,ENSG00000007080,CCDC124
16269,ENSG00000105642,KCNN1
16270,ENSG00000105643,ARRDC2
16271,ENSG00000096996,IL12RB1
16272,ENSG00000099308,MAST3
16273,ENSG00000105647,PIK3R2
16274,ENSG00000216490,IFI30
16275,ENSG00000254858,MPV17L2
16276,ENSG00000105649,RAB3A
16277,ENSG00000105650,PDE4C
16278,ENSG00000130518,IQCN
16279,ENSG00000130522,JUND
16280,ENSG00000130520,LSM4
16281,ENSG00000130517,PGPEP1
16282,ENSG00000130513,GDF15
16283,ENSG00000175489,LRRC25
16284,ENSG00000130511,SSBP4
16285,ENSG00000105655,ISYNA1
16286,ENSG00000105656,ELL
16287,ENSG00000105701,FKBP8
16288,ENSG00000105700,KXD1
16289,ENSG00000221983,UBA52
16290,ENSG00000006016,CRLF1
16291,ENSG00000006015,REX1BD
16292,ENSG00000105696,TMEM59L
16293,ENSG00000167487,KLHL26
16294,ENSG00000105662,CRTC1
16295,ENSG00000105664,COMP
16296,ENSG00000005007,UPF1
16297,ENSG00000130283,GDF1
16298,ENSG00000223802,CERS1
16299,ENSG00000105669,COPE
16300,ENSG00000105671,DDX49
16301,ENSG00000051128,HOMER3
16302,ENSG00000064607,SUGP2
16303,ENSG00000105676,ARMC6
16304,ENSG00000181035,SLC25A42
16305,ENSG00000064545,TMEM161A
16306,ENSG00000213999,MEF2B
16307,ENSG00000254901,BORCS8
16308,ENSG00000064490,RFXANK
16309,ENSG00000184162,NR2C2AP
16310,ENSG00000130287,NCAN
16311,ENSG00000187664,HAPLN4
16312,ENSG00000213996,TM6SF2
16313,ENSG00000105705,SUGP1
16314,ENSG00000129933,MAU2
16315,ENSG00000167491,GATAD2A
16316,ENSG00000178093,TSSK6
16317,ENSG00000186010,NDUFA13
16318,ENSG00000250067,YJEFN3
16319,ENSG00000160161,CILP2
16320,ENSG00000105717,PBX4
16321,ENSG00000064547,LPAR2
16322,ENSG00000089639,GMIP
16323,ENSG00000105726,ATP13A1
16324,ENSG00000181896,ZNF101
16325,ENSG00000105708,ZNF14
16326,ENSG00000081665,ZNF506
16327,ENSG00000256771,ZNF253
16328,ENSG00000184635,ZNF93
16329,ENSG00000197124,ZNF682
16330,ENSG00000213988,ZNF90
16331,ENSG00000256229,ZNF486
16332,ENSG00000237440,ZNF737
16333,ENSG00000188171,ZNF626
16334,ENSG00000160229,ZNF66
16335,ENSG00000105750,ZNF85
16336,ENSG00000118620,ZNF430
16337,ENSG00000160352,ZNF714
16338,ENSG00000196705,ZNF431
16339,ENSG00000182141,ZNF708
16340,ENSG00000172687,ZNF738
16341,ENSG00000196268,ZNF493
16342,ENSG00000197013,ZNF429
16343,ENSG00000197020,ZNF100
16344,ENSG00000198521,ZNF43
16345,ENSG00000160321,ZNF208
16346,ENSG00000197134,ZNF257
16347,ENSG00000196109,ZNF676
16348,ENSG00000196350,ZNF729
16349,ENSG00000197360,ZNF98
16350,ENSG00000229676,ZNF492
16351,ENSG00000213973,ZNF99
16352,ENSG00000268696,ZNF723
16353,ENSG00000269067,ZNF728
16354,ENSG00000183850,ZNF730
16355,ENSG00000196081,ZNF724
16356,ENSG00000167232,ZNF91
16357,ENSG00000197372,ZNF675
16358,ENSG00000196172,ZNF681
16359,ENSG00000213967,ZNF726
16360,ENSG00000213096,ZNF254
16361,ENSG00000169021,UQCRFS1
16362,ENSG00000187135,VSTM2B
16363,ENSG00000105171,POP4
16364,ENSG00000166289,PLEKHF1
16365,ENSG00000131943,C19orf12
16366,ENSG00000105173,CCNE1
16367,ENSG00000105176,URI1
16368,ENSG00000198597,ZNF536
16369,ENSG00000121297,TSHZ3
16370,ENSG00000168813,ZNF507
16371,ENSG00000178904,DPY19L3
16372,ENSG00000105185,PDCD5
16373,ENSG00000105186,ANKRD27
16374,ENSG00000186326,RGS9BP
16375,ENSG00000213965,NUDT19
16376,ENSG00000173809,TDRD12
16377,ENSG00000021488,SLC7A9
16378,ENSG00000121289,CEP89
16379,ENSG00000131944,FAAP24
16380,ENSG00000131941,RHPN2
16381,ENSG00000076650,GPATCH1
16382,ENSG00000166359,WDR88
16383,ENSG00000130881,LRP3
16384,ENSG00000130876,SLC7A10
16385,ENSG00000245848,CEBPA
16386,ENSG00000153879,CEBPG
16387,ENSG00000124299,PEPD
16388,ENSG00000124302,CHST8
16389,ENSG00000153885,KCTD15
16390,ENSG00000257103,LSM14A
16391,ENSG00000166398,GARRE1
16392,ENSG00000105220,GPI
16393,ENSG00000126249,PDCD2L
16394,ENSG00000126261,UBA2
16395,ENSG00000142279,WTIP
16396,ENSG00000205209,SCGB2B2
16397,ENSG00000089335,ZNF302
16398,ENSG00000197841,ZNF181
16399,ENSG00000153896,ZNF599
16400,ENSG00000168661,ZNF30
16401,ENSG00000180884,ZNF792
16402,ENSG00000089351,GRAMD1A
16403,ENSG00000105711,SCN1B
16404,ENSG00000105707,HPN
16405,ENSG00000089356,FXYD3
16406,ENSG00000153902,LGI4
16407,ENSG00000266964,FXYD1
16408,ENSG00000221946,FXYD7
16409,ENSG00000089327,FXYD5
16410,ENSG00000177558,FAM187B
16411,ENSG00000105699,LSR
16412,ENSG00000105698,USF2
16413,ENSG00000105697,HAMP
16414,ENSG00000105695,MAG
16415,ENSG00000012124,CD22
16416,ENSG00000126266,FFAR1
16417,ENSG00000185897,FFAR3
16418,ENSG00000126251,GPR42
16419,ENSG00000126262,FFAR2
16420,ENSG00000188508,KRTDAP
16421,ENSG00000161249,DMKN
16422,ENSG00000189001,SBSN
16423,ENSG00000105679,GAPDHS
16424,ENSG00000105677,TMEM147
16425,ENSG00000105675,ATP4A
16426,ENSG00000283758,PMIS2
16427,ENSG00000249115,HAUS5
16428,ENSG00000126254,RBM42
16429,ENSG00000105672,ETV2
16430,ENSG00000126267,COX6B1
16431,ENSG00000105668,UPK1A
16432,ENSG00000011590,ZBTB32
16433,ENSG00000272333,KMT2B
16434,ENSG00000126246,IGFLR1
16435,ENSG00000161265,U2AF1L4
16436,ENSG00000205155,PSENEN
16437,ENSG00000267796,LIN37
16438,ENSG00000004776,HSPB6
16439,ENSG00000167595,PROSER3
16440,ENSG00000004777,ARHGAP33
16441,ENSG00000250799,PRODH2
16442,ENSG00000161270,NPHS1
16443,ENSG00000126259,KIRREL2
16444,ENSG00000105290,APLP1
16445,ENSG00000167604,NFKBID
16446,ENSG00000126264,HCST
16447,ENSG00000011600,TYROBP
16448,ENSG00000126243,LRFN3
16449,ENSG00000205138,SDHAF1
16450,ENSG00000181392,SYNE4
16451,ENSG00000239382,ALKBH6
16452,ENSG00000105270,CLIP3
16453,ENSG00000161277,THAP8
16454,ENSG00000075702,WDR62
16455,ENSG00000105261,OVOL3
16456,ENSG00000105258,POLR2I
16457,ENSG00000105254,TBCB
16458,ENSG00000126247,CAPNS1
16459,ENSG00000161281,COX7A1
16460,ENSG00000196357,ZNF565
16461,ENSG00000167635,ZNF146
16462,ENSG00000142065,ZFP14
16463,ENSG00000181007,ZFP82
16464,ENSG00000186017,ZNF566
16465,ENSG00000254004,ZNF260
16466,ENSG00000186020,ZNF529
16467,ENSG00000161298,ZNF382
16468,ENSG00000197808,ZNF461
16469,ENSG00000189042,ZNF567
16470,ENSG00000267041,ZNF850
16471,ENSG00000197863,ZNF790
16472,ENSG00000251247,ZNF345
16473,ENSG00000185869,ZNF829
16474,ENSG00000198453,ZNF568
16475,ENSG00000197050,ZNF420
16476,ENSG00000196967,ZNF585A
16477,ENSG00000245680,ZNF585B
16478,ENSG00000188283,ZNF383
16479,ENSG00000181666,ZNF875
16480,ENSG00000189164,ZNF527
16481,ENSG00000196437,ZNF569
16482,ENSG00000171827,ZNF570
16483,ENSG00000188227,ZNF793
16484,ENSG00000171817,ZNF540
16485,ENSG00000180479,ZNF571
16486,ENSG00000120784,ZFP30
16487,ENSG00000196381,ZNF781
16488,ENSG00000198182,ZNF607
16489,ENSG00000189144,ZNF573
16490,ENSG00000171804,WDR87
16491,ENSG00000105738,SIPA1L3
16492,ENSG00000011332,DPF1
16493,ENSG00000167642,SPINT2
16494,ENSG00000167641,PPP1R14A
16495,ENSG00000167645,YIF1B
16496,ENSG00000167644,C19orf33
16497,ENSG00000099337,KCNK6
16498,ENSG00000099338,CATSPERG
16499,ENSG00000099341,PSMD8
16500,ENSG00000179168,GGN
16501,ENSG00000188766,SPRED3
16502,ENSG00000130244,FAM98C
16503,ENSG00000171777,RASGRP4
16504,ENSG00000196218,RYR1
16505,ENSG00000104814,MAP4K1
16506,ENSG00000178982,EIF3K
16507,ENSG00000130402,ACTN4
16508,ENSG00000182472,CAPN12
16509,ENSG00000205076,LGALS7
16510,ENSG00000178934,LGALS7B
16511,ENSG00000171747,LGALS4
16512,ENSG00000104823,ECH1
16513,ENSG00000104824,HNRNPL
16514,ENSG00000187994,RINL
16515,ENSG00000068903,SIRT2
16516,ENSG00000104825,NFKBIB
16517,ENSG00000262484,CCER2
16518,ENSG00000104835,SARS2
16519,ENSG00000128626,MRPS12
16520,ENSG00000269190,FBXO17
16521,ENSG00000161243,FBXO27
16522,ENSG00000183760,ACP7
16523,ENSG00000130669,PAK4
16524,ENSG00000188505,NCCRP1
16525,ENSG00000179751,SYCN
16526,ENSG00000197110,IFNL3
16527,ENSG00000183709,IFNL2
16528,ENSG00000182393,IFNL1
16529,ENSG00000128011,LRFN1
16530,ENSG00000130755,GMFG
16531,ENSG00000179134,SAMD4B
16532,ENSG00000006712,PAF1
16533,ENSG00000063322,MED29
16534,ENSG00000128016,ZFP36
16535,ENSG00000090924,PLEKHG2
16536,ENSG00000105193,RPS16
16537,ENSG00000196235,SUPT5H
16538,ENSG00000105197,TIMM50
16539,ENSG00000090932,DLL3
16540,ENSG00000186838,SELENOV
16541,ENSG00000176401,EID2B
16542,ENSG00000176396,EID2
16543,ENSG00000105198,LGALS13
16544,ENSG00000249861,LGALS16
16545,ENSG00000006659,LGALS14
16546,ENSG00000105205,CLC
16547,ENSG00000213921,LEUTX
16548,ENSG00000105204,DYRK1B
16549,ENSG00000105202,FBL
16550,ENSG00000275395,FCGBP
16551,ENSG00000013275,PSMC4
16552,ENSG00000187187,ZNF546
16553,ENSG00000128000,ZNF780B
16554,ENSG00000197782,ZNF780A
16555,ENSG00000130758,MAP3K10
16556,ENSG00000174521,TTC9B
16557,ENSG00000105219,CCNP
16558,ENSG00000105221,AKT2
16559,ENSG00000160392,C19orf47
16560,ENSG00000105223,PLD3
16561,ENSG00000160396,HIPK4
16562,ENSG00000105227,PRX
16563,ENSG00000197019,SERTAD1
16564,ENSG00000167565,SERTAD3
16565,ENSG00000090013,BLVRB
16566,ENSG00000160460,SPTBN4
16567,ENSG00000160410,SHKBP1
16568,ENSG00000090006,LTBP4
16569,ENSG00000105245,NUMBL
16570,ENSG00000123815,COQ8B
16571,ENSG00000086544,ITPKC
16572,ENSG00000188493,C19orf54
16573,ENSG00000077312,SNRPA
16574,ENSG00000261857,MIA
16575,ENSG00000167578,RAB4B
16576,ENSG00000269858,EGLN2
16577,ENSG00000255974,CYP2A6
16578,ENSG00000198077,CYP2A7
16579,ENSG00000197408,CYP2B6
16580,ENSG00000197838,CYP2A13
16581,ENSG00000197446,CYP2F1
16582,ENSG00000167600,CYP2S1
16583,ENSG00000167601,AXL
16584,ENSG00000105323,HNRNPUL1
16585,ENSG00000105329,TGFB1
16586,ENSG00000142039,CCDC97
16587,ENSG00000142046,TMEM91
16588,ENSG00000123810,B9D2
16589,ENSG00000077348,EXOSC5
16590,ENSG00000248098,BCKDHA
16591,ENSG00000177191,B3GNT8
16592,ENSG00000105341,DMAC2
16593,ENSG00000204978,ERICH4
16594,ENSG00000007129,CEACAM21
16595,ENSG00000105352,CEACAM4
16596,ENSG00000007306,CEACAM7
16597,ENSG00000105388,CEACAM5
16598,ENSG00000086548,CEACAM6
16599,ENSG00000170956,CEACAM3
16600,ENSG00000273111,LYPD4
16601,ENSG00000142025,DMRTC2
16602,ENSG00000105372,RPS19
16603,ENSG00000105369,CD79A
16604,ENSG00000076928,ARHGEF1
16605,ENSG00000268041,ERFL
16606,ENSG00000105404,RABAC1
16607,ENSG00000105409,ATP1A3
16608,ENSG00000105737,GRIK5
16609,ENSG00000105732,ZNF574
16610,ENSG00000028277,POU2F2
16611,ENSG00000160570,DEDD2
16612,ENSG00000167625,ZNF526
16613,ENSG00000105723,GSK3A
16614,ENSG00000105722,ERF
16615,ENSG00000079432,CIC
16616,ENSG00000079462,PAFAH1B3
16617,ENSG00000188368,PRR19
16618,ENSG00000167619,TMEM145
16619,ENSG00000105429,MEGF8
16620,ENSG00000105427,CNFN
16621,ENSG00000079435,LIPE
16622,ENSG00000189377,CXCL17
16623,ENSG00000079385,CEACAM1
16624,ENSG00000124469,CEACAM8
16625,ENSG00000221826,PSG3
16626,ENSG00000124467,PSG8
16627,ENSG00000231924,PSG1
16628,ENSG00000170848,PSG6
16629,ENSG00000221878,PSG7
16630,ENSG00000243130,PSG11
16631,ENSG00000242221,PSG2
16632,ENSG00000204941,PSG5
16633,ENSG00000243137,PSG4
16634,ENSG00000183668,PSG9
16635,ENSG00000204936,CD177
16636,ENSG00000131126,TEX101
16637,ENSG00000124466,LYPD3
16638,ENSG00000176531,PHLDB3
16639,ENSG00000105755,ETHE1
16640,ENSG00000176472,ZNF575
16641,ENSG00000073050,XRCC1
16642,ENSG00000234465,PINLYP
16643,ENSG00000167378,IRGQ
16644,ENSG00000124444,ZNF576
16645,ENSG00000226763,SRRM5
16646,ENSG00000131116,ZNF428
16647,ENSG00000105767,CADM4
16648,ENSG00000011422,PLAUR
16649,ENSG00000124449,IRGC
16650,ENSG00000105771,SMG9
16651,ENSG00000104783,KCNN4
16652,ENSG00000159871,LYPD5
16653,ENSG00000167637,ZNF283
16654,ENSG00000176222,ZNF404
16655,ENSG00000124459,ZNF45
16656,ENSG00000159905,ZNF221
16657,ENSG00000204920,ZNF155
16658,ENSG00000159882,ZNF230
16659,ENSG00000159885,ZNF222
16660,ENSG00000178386,ZNF223
16661,ENSG00000186026,ZNF284
16662,ENSG00000267680,ZNF224
16663,ENSG00000256294,ZNF225
16664,ENSG00000263002,ZNF234
16665,ENSG00000167380,ZNF226
16666,ENSG00000131115,ZNF227
16667,ENSG00000159917,ZNF235
16668,ENSG00000159915,ZNF233
16669,ENSG00000062370,ZNF112
16670,ENSG00000267508,ZNF285
16671,ENSG00000278318,ZNF229
16672,ENSG00000167384,ZNF180
16673,ENSG00000273777,CEACAM20
16674,ENSG00000216588,IGSF23
16675,ENSG00000073008,PVR
16676,ENSG00000186567,CEACAM19
16677,ENSG00000213892,CEACAM16
16678,ENSG00000069399,BCL3
16679,ENSG00000142273,CBLC
16680,ENSG00000187244,BCAM
16681,ENSG00000130202,NECTIN2
16682,ENSG00000130204,TOMM40
16683,ENSG00000130203,APOE
16684,ENSG00000130208,APOC1
16685,ENSG00000267467,APOC4
16686,ENSG00000234906,APOC2
16687,ENSG00000104853,CLPTM1
16688,ENSG00000104856,RELB
16689,ENSG00000104859,CLASRP
16690,ENSG00000170684,ZNF296
16691,ENSG00000142252,GEMIN7
16692,ENSG00000007047,MARK4
16693,ENSG00000104866,PPP1R37
16694,ENSG00000179846,NKPD1
16695,ENSG00000007255,TRAPPC6A
16696,ENSG00000189114,BLOC1S3
16697,ENSG00000283632,EXOC3L2
16698,ENSG00000104879,CKM
16699,ENSG00000104892,KLC3
16700,ENSG00000104884,ERCC2
16701,ENSG00000104881,PPP1R13L
16702,ENSG00000117877,POLR1G
16703,ENSG00000012061,ERCC1
16704,ENSG00000125740,FOSB
16705,ENSG00000125744,RTN2
16706,ENSG00000213889,PPM1N
16707,ENSG00000125753,VASP
16708,ENSG00000125741,OPA3
16709,ENSG00000177464,GPR4
16710,ENSG00000125746,EML2
16711,ENSG00000010310,GIPR
16712,ENSG00000125743,SNRPD2
16713,ENSG00000011478,QPCTL
16714,ENSG00000177051,FBXO46
16715,ENSG00000237452,MEIOSIN
16716,ENSG00000177045,SIX5
16717,ENSG00000104936,DMPK
16718,ENSG00000185800,DMWD
16719,ENSG00000104941,RSPH6A
16720,ENSG00000125755,SYMPK
16721,ENSG00000170608,FOXA3
16722,ENSG00000170604,IRF2BP1
16723,ENSG00000176182,MYPOP
16724,ENSG00000188425,NANOS2
16725,ENSG00000104967,NOVA2
16726,ENSG00000104983,CCDC61
16727,ENSG00000008438,PGLYRP1
16728,ENSG00000204869,IGFL4
16729,ENSG00000188624,IGFL3
16730,ENSG00000204866,IGFL2
16731,ENSG00000188293,IGFL1
16732,ENSG00000124440,HIF3A
16733,ENSG00000011485,PPP5C
16734,ENSG00000169515,CCDC8
16735,ENSG00000277531,PNMA8C
16736,ENSG00000182013,PNMA8A
16737,ENSG00000204851,PNMA8B
16738,ENSG00000160014,CALM3
16739,ENSG00000160013,PTGIR
16740,ENSG00000167414,GNG8
16741,ENSG00000197380,DACT3
16742,ENSG00000105287,PRKD2
16743,ENSG00000090372,STRN4
16744,ENSG00000181027,FKRP
16745,ENSG00000105281,SLC1A5
16746,ENSG00000042753,AP2S1
16747,ENSG00000160007,ARHGAP35
16748,ENSG00000130751,NPAS1
16749,ENSG00000130748,TMEM160
16750,ENSG00000130749,ZC3H4
16751,ENSG00000142230,SAE1
16752,ENSG00000105327,BBC3
16753,ENSG00000105321,CCDC9
16754,ENSG00000257704,INAFM1
16755,ENSG00000197405,C5AR1
16756,ENSG00000134830,C5AR2
16757,ENSG00000134815,DHX34
16758,ENSG00000105419,MEIS3
16759,ENSG00000118160,SLC8A2
16760,ENSG00000118162,KPTN
16761,ENSG00000105402,NAPA
16762,ENSG00000118156,ZNF541
16763,ENSG00000063169,BICRA
16764,ENSG00000024422,EHD2
16765,ENSG00000105373,NOP53
16766,ENSG00000178980,SELENOW
16767,ENSG00000178928,TPRX1
16768,ENSG00000105392,CRX
16769,ENSG00000105398,SULT2A1
16770,ENSG00000188334,BSPH1
16771,ENSG00000169393,ELSPBP1
16772,ENSG00000105507,CABP5
16773,ENSG00000105499,PLA2G4C
16774,ENSG00000105486,LIG1
16775,ENSG00000185453,ZSWIM9
16776,ENSG00000105483,CARD8
16777,ENSG00000178150,ZNF114
16778,ENSG00000105479,ODAD1
16779,ENSG00000142227,EMP3
16780,ENSG00000161558,TMEM143
16781,ENSG00000105467,SYNGR4
16782,ENSG00000105438,KDELR1
16783,ENSG00000105464,GRIN2D
16784,ENSG00000105447,GRWD1
16785,ENSG00000182324,KCNJ14
16786,ENSG00000105443,CYTH2
16787,ENSG00000142235,LMTK3
16788,ENSG00000088002,SULT2B1
16789,ENSG00000105523,FAM83E
16790,ENSG00000177202,SPACA4
16791,ENSG00000063177,RPL18
16792,ENSG00000063176,SPHK2
16793,ENSG00000105516,DBP
16794,ENSG00000063180,CA11
16795,ENSG00000142233,NTN5
16796,ENSG00000176920,FUT2
16797,ENSG00000176909,MAMSTR
16798,ENSG00000105538,RASIP1
16799,ENSG00000182264,IZUMO1
16800,ENSG00000174951,FUT1
16801,ENSG00000105550,FGF21
16802,ENSG00000105552,BCAT2
16803,ENSG00000087076,HSD17B14
16804,ENSG00000105559,PLEKHA4
16805,ENSG00000087074,PPP1R15A
16806,ENSG00000104804,TULP2
16807,ENSG00000104805,NUCB1
16808,ENSG00000104808,DHDH
16809,ENSG00000087088,BAX
16810,ENSG00000087086,FTL
16811,ENSG00000104812,GYS1
16812,ENSG00000183207,RUVBL2
16813,ENSG00000104826,LHB
16814,ENSG00000104827,CGB3
16815,ENSG00000104818,CGB2
16816,ENSG00000267631,CGB1
16817,ENSG00000189052,CGB5
16818,ENSG00000213030,CGB8
16819,ENSG00000196337,CGB7
16820,ENSG00000225950,NTF4
16821,ENSG00000104848,KCNA7
16822,ENSG00000104852,SNRNP70
16823,ENSG00000104863,LIN7B
16824,ENSG00000221916,C19orf73
16825,ENSG00000177380,PPFIA3
16826,ENSG00000130528,HRC
16827,ENSG00000130529,TRPM4
16828,ENSG00000063127,SLC6A16
16829,ENSG00000104894,CD37
16830,ENSG00000074219,TEAD2
16831,ENSG00000104901,DKKL1
16832,ENSG00000161609,KASH5
16833,ENSG00000142538,PTH2
16834,ENSG00000261949,GFY
16835,ENSG00000104888,SLC17A7
16836,ENSG00000104872,PIH1D1
16837,ENSG00000161618,ALDH16A1
16838,ENSG00000090554,FLT3LG
16839,ENSG00000142541,RPL13A
16840,ENSG00000142534,RPS11
16841,ENSG00000104870,FCGRT
16842,ENSG00000142552,RCN3
16843,ENSG00000142546,NOSIP
16844,ENSG00000126460,PRRG2
16845,ENSG00000126464,PRR12
16846,ENSG00000126458,RRAS
16847,ENSG00000126461,SCAF1
16848,ENSG00000126456,IRF3
16849,ENSG00000126453,BCL2L12
16850,ENSG00000126457,PRMT1
16851,ENSG00000224420,ADM5
16852,ENSG00000169169,CPT1C
16853,ENSG00000126467,TSKS
16854,ENSG00000196961,AP2A1
16855,ENSG00000010361,FUZ
16856,ENSG00000104973,MED25
16857,ENSG00000104960,PTOV1
16858,ENSG00000039650,PNKP
16859,ENSG00000204673,AKT1S1
16860,ENSG00000104946,TBC1D17
16861,ENSG00000104951,IL4I1
16862,ENSG00000213024,NUP62
16863,ENSG00000169136,ATF5
16864,ENSG00000161640,SIGLEC11
16865,ENSG00000105053,VRK3
16866,ENSG00000142528,ZNF473
16867,ENSG00000161652,IZUMO2
16868,ENSG00000105357,MYH14
16869,ENSG00000131398,KCNC3
16870,ENSG00000131408,NR1H2
16871,ENSG00000131400,NAPSA
16872,ENSG00000062822,POLD1
16873,ENSG00000269404,SPIB
16874,ENSG00000086967,MYBPC2
16875,ENSG00000142530,FAM71E1
16876,ENSG00000161671,EMC10
16877,ENSG00000161677,JOSD2
16878,ENSG00000204653,ASPDH
16879,ENSG00000131409,LRRC4B
16880,ENSG00000213023,SYT3
16881,ENSG00000235034,C19orf81
16882,ENSG00000161681,SHANK1
16883,ENSG00000105472,CLEC11A
16884,ENSG00000142511,GPR32
16885,ENSG00000142513,ACP4
16886,ENSG00000167748,KLK1
16887,ENSG00000174562,KLK15
16888,ENSG00000142515,KLK3
16889,ENSG00000167751,KLK2
16890,ENSG00000167749,KLK4
16891,ENSG00000167754,KLK5
16892,ENSG00000167755,KLK6
16893,ENSG00000169035,KLK7
16894,ENSG00000129455,KLK8
16895,ENSG00000213022,KLK9
16896,ENSG00000129451,KLK10
16897,ENSG00000167757,KLK11
16898,ENSG00000186474,KLK12
16899,ENSG00000167759,KLK13
16900,ENSG00000129437,KLK14
16901,ENSG00000142544,CTU1
16902,ENSG00000129450,SIGLEC9
16903,ENSG00000168995,SIGLEC7
16904,ENSG00000105383,CD33
16905,ENSG00000179213,SIGLECL1
16906,ENSG00000142549,IGLON5
16907,ENSG00000186806,VSIG10L
16908,ENSG00000105379,ETFB
16909,ENSG00000160318,CLDND2
16910,ENSG00000105374,NKG7
16911,ENSG00000105370,LIM2
16912,ENSG00000262874,C19orf84
16913,ENSG00000142512,SIGLEC10
16914,ENSG00000105366,SIGLEC8
16915,ENSG00000213822,CEACAM18
16916,ENSG00000254521,SIGLEC12
16917,ENSG00000105492,SIGLEC6
16918,ENSG00000105497,ZNF175
16919,ENSG00000254415,SIGLEC14
16920,ENSG00000182310,SPACA6
16921,ENSG00000105509,HAS1
16922,ENSG00000171051,FPR1
16923,ENSG00000171049,FPR2
16924,ENSG00000187474,FPR3
16925,ENSG00000161551,ZNF577
16926,ENSG00000198093,ZNF649
16927,ENSG00000176024,ZNF613
16928,ENSG00000256683,ZNF350
16929,ENSG00000197619,ZNF615
16930,ENSG00000142556,ZNF614
16931,ENSG00000256087,ZNF432
16932,ENSG00000197608,ZNF841
16933,ENSG00000204611,ZNF616
16934,ENSG00000196267,ZNF836
16935,ENSG00000105568,PPP2R1A
16936,ENSG00000196214,ZNF766
16937,ENSG00000198464,ZNF480
16938,ENSG00000167554,ZNF610
16939,ENSG00000221923,ZNF880
16940,ENSG00000167555,ZNF528
16941,ENSG00000198633,ZNF534
16942,ENSG00000258405,ZNF578
16943,ENSG00000198482,ZNF808
16944,ENSG00000167562,ZNF701
16945,ENSG00000167766,ZNF83
16946,ENSG00000213020,ZNF611
16947,ENSG00000189190,ZNF600
16948,ENSG00000198538,ZNF28
16949,ENSG00000204604,ZNF468
16950,ENSG00000182986,ZNF320
16951,ENSG00000213793,ZNF888
16952,ENSG00000180257,ZNF816
16953,ENSG00000269526,ERVV-1
16954,ENSG00000268964,ERVV-2
16955,ENSG00000170949,ZNF160
16956,ENSG00000170954,ZNF415
16957,ENSG00000197937,ZNF347
16958,ENSG00000197497,ZNF665
16959,ENSG00000197928,ZNF677
16960,ENSG00000196131,VN1R2
16961,ENSG00000228567,VN1R4
16962,ENSG00000213799,ZNF845
16963,ENSG00000203326,ZNF525
16964,ENSG00000196417,ZNF765
16965,ENSG00000160336,ZNF761
16966,ENSG00000198346,ZNF813
16967,ENSG00000130844,ZNF331
16968,ENSG00000204595,DPRX
16969,ENSG00000142405,NLRP12
16970,ENSG00000179820,MYADM
16971,ENSG00000126583,PRKCG
16972,ENSG00000105605,CACNG7
16973,ENSG00000142408,CACNG8
16974,ENSG00000130433,CACNG6
16975,ENSG00000189068,VSTM1
16976,ENSG00000248385,TARM1
16977,ENSG00000170909,OSCAR
16978,ENSG00000170906,NDUFA3
16979,ENSG00000105619,TFPT
16980,ENSG00000105618,PRPF31
16981,ENSG00000088038,CNOT3
16982,ENSG00000105617,LENG1
16983,ENSG00000167608,TMC4
16984,ENSG00000125505,MBOAT7
16985,ENSG00000170892,TSEN34
16986,ENSG00000170889,RPS9
16987,ENSG00000204577,LILRB3
16988,ENSG00000244482,LILRA6
16989,ENSG00000105609,LILRB5
16990,ENSG00000131042,LILRB2
16991,ENSG00000187116,LILRA5
16992,ENSG00000239961,LILRA4
16993,ENSG00000167613,LAIR1
16994,ENSG00000167614,TTYH1
16995,ENSG00000167615,LENG8
16996,ENSG00000275183,LENG9
16997,ENSG00000167617,CDC42EP5
16998,ENSG00000167618,LAIR2
16999,ENSG00000239998,LILRA2
17000,ENSG00000104974,LILRA1
17001,ENSG00000104972,LILRB1
